Kilsyth	Stirling	1855	1971	Old RD	483		476	
Kilsyth	Stirling	1972	2006	Old RD	476		476	
North Lanarkshire, Kilsyth	North Lanarkshire	2007					476	
Kiltarlity	Inverness	1714	1854	OPR	101			
Kiltarlity	Inverness	1855	1970	Old RD	101		230	
Kiltearn	Ross & Cromarty	1702	1854	OPR	70			
Kiltearn	Ross & Cromarty	1855	1967	Old RD	70		196	
Kilwinning	Ayr	1669	1854	OPR	599			
Kilwinning	Ayr	1855	1971	Old RD	599		671	
Kilwinning	Ayr	1972	2004	Old RD	671		671	
North Ayrshire	North Ayrshire	2005	2005	Old RD	671		671	
Kincardine	Ross & Cromarty	1855	1867	Old RD	71		181	
Kincardine	Perth	1855	1953	Old RD	364		473	
Kincardine	Ross & Cromarty	1868	1872	Old RD	71	1	181	
Kincardine	Ross & Cromarty	1873	1892	Old RD	71	a1	181	
Kincardine	Ross & Cromarty	1893	1967	Old RD	71	1	181	
Kincardine	Ross & Cromarty	1968	1971	Old RD	71		181	
Kincardine	Ross & Cromarty	1972	1975	Old RD	192		181	
Kincardine (Abernethy and Kincardine) (Inverness)	Inverness	1730	1854	OPR	90	a		
Kincardine (Perth)	Perth	1691	1854	OPR	364			
Kincardine (Ross)	Ross & Cromarty	1804	1854	OPR	71			
Kincardine O'Neill	Aberdeen	1706	1854	OPR	209			
Kincardine O'Neill	Aberdeen	1855	1967	Old RD	209		331	
Kinclaven	Perth	1726	1854	OPR	365			
Kinclaven	Perth	1855	1960	Old RD	365		390	
Kinellar	Aberdeen	1855	1967	Old RD	211		321	
Kinfauns	Perth	1624	1854	OPR	366			
Kinfauns	Perth	1855	1953	Old RD	366		390	
King Edward	Aberdeen	1701	1854	OPR	210			
King Edward	Aberdeen	1855	1871	Old RD	210		314	
King Edward	Aberdeen	1872	1879	Old RD	210	1	314	
King Edward	Aberdeen	1880	1963	Old RD	210	a1	314	
Kingarth	Bute	1727	1854	OPR	555			
Kingarth	Bute	1855	1962	Old RD	555		550	
Kinghorn	Fife	1576	1854	OPR	439			
Kinghorn	Fife	1855	1967	Old RD	439		421	
Kinglassie	Fife	1627	1854	OPR	440			
Kinglassie	Fife	1855	1967	Old RD	440		420	
Kingoldrum	Forfar	1700	1854	OPR	295			
Kingoldrum	Angus	1855	1960	Old RD	295		361	
Kingsbarns	Fife	1642	1854	OPR	441			
Kingsbarns	Fife	1855	1967	Old RD	441		413	
Kingussie and Insh	Inverness	1724	1854	OPR	102			
Kingussie and Insh	Inverness	1855	1947	Old RD	102		234	
Kingussie and Laggan	Inverness	1948	1970	Old RD	102		234	
Kingussie	Inverness	1971	1971	Old RD	102		234	
Kingussie	Highland Council	1972	2006	Old RD	234		234	
Highland, Kingussie	Highland Council	2007					234	
Kininmonth	Aberdeen	1880	1967	Old RD	210	b	311	
Kinkell (Keithhall and Kinkell)	Aberdeen	1678	1854	OPR	206			
Kinloch	Perth	1867	1885	Old RD	372	2	381	
Kinloch (Lethendy and Kinloch)	Perth	1698	1854	OPR	372			
Kinloch Rannoch (see Fortingall 355a)	Perth			OPR	367			
Kinloch-Rannoch	Perth	1855	1892	Old RD	367		382	
Kinloch-Rannoch	Perth	1893	1960	Old RD	355	a3	382	
Kinlochbervie	Sutherland	1856	1971	Old RD	49	2	171	
Kinlochbervie	Highland Council	1972	2006	Old RD	171		171	
Highland, Kinlochbervie	Highland Council	2007					171	
Kinlochleven	Argyll	1913	1969	Old RD	525	4	525	
Kinlochluichart	Ross & Cromarty	1873	1892	Old RD	71	b	197	
Kinlochluichart	Ross & Cromarty	1893	1967	Old RD	60	2	197	
Kinlochluichart	Ross & Cromarty	1968	1971	Old RD	60		197	
Kinlochluichart	Ross & Cromarty	1972	2006	Old RD	197		197	
Kinlochmore	Inverness	1928	1970	Old RD	98	b3	239	
Kinlochspelvie	Argyll	1855	1969	Old RD	545		542	
Kinlochspelvie (see Torosay 550)	Argyll			OPR	545			
Kinloss	Elgin	1699	1854	OPR	138			
Kinloss	Moray	1855	1957	Old RD	138		281	
Kinnaird	Perth	1632	1854	OPR	368			
Kinnaird	Perth	1855	1968	Old RD	368		392	
Kinneff and Catterline	Kincardine	1616	1854	OPR	262			
Kinneff and Catterline	Kincardine	1855	1967	Old RD	262		343	
Kinnell	Forfar	1657	1854	OPR	296			
Kinnell	Angus	1855	1945	Old RD	296		369	
Kinnellar	Aberdeen	1677	1854	OPR	211			
Kinnethmont	Aberdeen	1728	1854	OPR	212			
Kinnethmont, later Kennethmont	Aberdeen	1855	1950	Old RD	212		318	
Kinnettles	Forfar	1696	1854	OPR	297			
Kinnettles	Angus	1855	1968	Old RD	297		364	
Kinning Park	Glasgow	1875	1906	Old RD	644	14	601	624
Kinnoull	Perth	1618	1854	OPR	369			
Kinnoull	Perth	1858	1931	Old RD	369		390	
Kinnoull Burgh	Perth	1855	1857	Old RD	369	1	390	
Kinnoull Landward	Perth	1855	1857	Old RD	369	2	390	
Kinross	Kinross	1668	1854	OPR	462			
Kinross	Kinross	1855	1956	Old RD	462		452	
Kinross	Kinross	1972	2003	Old RD	452		452	
Perth and Kinross	Perth and Kinross	2004					452	
Kinross and Cleish	Kinross	1957	1971	Old RD	462		452	
Kintail	Ross & Cromarty	1776	1854	OPR	72			
Kintail	Ross & Cromarty	1855	1967	Old RD	72		208	
Kintore	Aberdeen	1717	1854	OPR	213			
Kintore	Aberdeen	1856	1967	Old RD	213		319	
Kintore Burgh	Aberdeen	1855	1855	Old RD	213	1	319	
Kintore Landward	Aberdeen	1855	1855	Old RD	213	2	319	
Kippen	Stirling	1700	1854	OPR	484			
Kippen	Stirling	1855	1950	Old RD	484		472	
Kirkbean	Kirkcudbright	1714	1854	OPR	870			
Kirkbean	Kirkcudbright	1855	1968	Old RD	870		861	
Kirkcaldy	Fife	1614	1854	OPR	442			
Kirkcaldy Burgh	Fife	1855	1855	Old RD	442	1		
Kirkcaldy Landward	Fife	1855	1855	Old RD	442	2		
Kirkcaldy	Fife	1856	1874	Old RD	442			
Kirkcaldy and Abbotshall	Fife	1875	1919	Old RD	442		421	
Kirkcaldy	Fife	1920	1971	Old RD	442		421	
Kirkcaldy	Fife	1972	2002	Old RD	421		421	
Fife	Fife	2003	2006	Old RD	421		421-423	
Fife, Kirkcaldy	Fife	2007					421-423	
Kirkcolm	Wigtown	1779	1854	OPR	887			
Kirkcolm	Wigtown	1855	1966	Old RD	887		870	
Kirkconnel	Dumfries	1742	1854	OPR	834			
Kirkconnel	Dumfries	1855	1971	Old RD	834		830	
Kirkconnel	Dumfries	1972	2004	Old RD	830		830	
Dumfries and Galloway	Dumfries and Galloway	2005	2006	Old RD	830		830	
Dumfries and Galloway, Kirkconnell	Dumfries and Galloway	2007					830	
Kirkcowan	Wigtown	1788	1854	OPR	888			
Kirkcowan	Wigtown	1855	1966	Old RD	888		872	
Kirkcudbright	Kirkcudbright	1743	1854	OPR	871			
Kirkcudbright Burgh	Kirkcudbright	1855	1856	Old RD	871	1	865	
Kirkcudbright Landward	Kirkcudbright	1855	1856	Old RD	871	2	865	
Kirkcudbright	Kirkcudbright	1857	1971	Old RD	871		865	
Kirkcudbright	Kirkcudbright	1972	2004	Old RD	871		865	
Dumfries and Galloway	Dumfries and Galloway	2005	2006	Old RD	865		865	
Dumfries and Galloway, Kirkcudbright	Dumfries and Galloway	2007					865	
Kirkden	Forfar	1650	1854	OPR	298			
Kirkden	Angus	1855	1945	Old RD	298		369	
Kirkden and Kinnell	Angus	1946	1960	Old RD	298		369	
Kirkden, Kinnell and Guthrie	Angus	1961	1968	Old RD	298		369	
Kirkfieldbank	Lanark	1895	1968	Old RD	649	2	583	
Kirkgunzeon	Kirkcudbright	1702	1854	OPR	872			
Kirkgunzeon	Kirkcudbright	1855	1968	Old RD	872		864	
Kirkhill	Inverness	1663	1854	OPR	103			
Kirkhill	Inverness	1855	1970	Old RD	103		240	
Kirkhope	Selkirk	1851	1854	OPR	776			
Kirkhope	Selkirk	1855	1872	Old RD	776		811	
Kirkhope	Selkirk	1873	1891	Old RD	776	a	811	
Kirkhope	Selkirk	1892	1968	Old RD	776		811	
Kirkinner	Wigtown	1694	1854	OPR	889			
Kirkinner	Wigtown	1855	1966	Old RD	889		874	
Kirkintilloch (formerly Lenzie)	Dumbarton	1656	1854	OPR	498			
Kirkintilloch	Dumbarton	1855	1971	Old RD	498		508	
Kirkintilloch	Dumbarton	1972	2001	Old RD	508		508	
Kirkintilloch and Lennoxtown	Dumbarton	2002	2006	Old RD	508		508	
East Dunbartonshire, Kirkintilloch and Lennoxtown	East Dunbartonshire	2007					508	
Kirkliston	Linlithgow (West Lothian)	1675	1854	OPR	667			
Kirkliston	West Lothian	1855	1971	Old RD	667		702	
Kirkliston	West Lothian	1972	2002	Old RD	702		742	
Edinburgh	City of Edinburgh	2003	2006	Old RD	742		742	
Edinburgh, Kirkliston	City of Edinburgh	2007					742	
Kirkmabreck	Kirkcudbright	1703	1854	OPR	873			
Kirkmabreck	Kirkcudbright	1855	1971	Old RD	873		856	
Kirkmabreck	Kirkcudbright	1972	2004	Old RD	856		856	
Dumfries and Galloway	Dumfries and Galloway	2005	2006	Old RD	856		856	
Dumfries and Galloway, Kirkmabreck	Dumfries and Galloway	2007					856	
Kirkmahoe	Dumfries	1720	1854	OPR	835			
Kirkmahoe	Dumfries	1855	1968	Old RD	835		834	
Kirkmaiden	Wigtown	1699	1854	OPR	890			
Kirkmaiden	Wigtown	1855	1971	Old RD	890		870	
Kirkmaiden	Wigtown	1972	1988	Old RD	871		870	
Kirkmichael	Banff	1855	1855	Old RD	160		298	
Kirkmichael	Perth	1855	1857	Old RD	370		381	
Kirkmichael	Ayr	1855	1968	Old RD	600		683	
Kirkmichael	Dumfries	1855	1968	Old RD	836		834	
Kirkmichael	Banff	1856	1967	Old RD	160	1	298	
Kirkmichael	Perth	1858	1968	Old RD	370	1	381	
Kirkmichael (and Tomintoul) (Banff)	Banff	1725	1854	OPR	160			
Kirkmichael (Ayr)	Ayr	1638	1854	OPR	600			
Kirkmichael (Dumfries)	Dumfries	1727	1854	OPR	836			
Kirkmichael (Perth)	Perth	1650	1854	OPR	370			
Kirknewton	Midlothian	1923	1930	Old RD	690		770	
Kirknewton and East Calder	Edinburgh (Midlothian)	1642	1854	OPR	690			
Kirknewton and East Calder	Midlothian	1855	1922	Old RD	690		770	
Kirkoswald	Ayr	1694	1854	OPR	601			
Kirkoswald	Ayr	1855	1968	Old RD	601		683	
Kirkpatrick Durham	Kirkcudbright	1693	1854	OPR	874			
Kirkpatrick Durham	Kirkcudbright	1855	1968	Old RD	874		852	
Kirkpatrick Fleming	Dumfries	1748	1854	OPR	837			
Kirkpatrick Fleming	Dumfries	1855	1865	Old RD	837		840	
Kirkpatrick Fleming	Dumfries	1933	1968	Old RD	837		840	
Kirkpatrick Fleming, Northern District	Dumfries	1866	1932	Old RD	837	1	840	
Kirkpatrick Fleming, Southern District	Dumfries	1866	1932	Old RD	837	2	840	
Kirkpatrick Juxta	Dumfries	1694	1854	OPR	838			
Kirkpatrick Juxta	Dumfries	1855	1968	Old RD	838		836	
Kirkton	Roxburgh	1855	1895	Old RD	794		823	
Kirkton	Roxburgh	1896	1967	Old RD	785	2	823	
Kirkton (Assynt)	Sutherland	1856	1967	Old RD	44	1	178	
Kirkton (Farr)	Sutherland	1856	1971	Old RD	50	1	174	
Kirkton (Farr)	Sutherland	1972	2001	Old RD	174		174	
Kirkton and Tongue	Highland Council	2002	2006	Old RD	174		174	
Highland, Kirkton and Tongue	Highland Council	2007					174	
Kirktown (Roxburgh)	Roxburgh	1707	1854	OPR	794			
Kirkurd	Peebles	1705	1854	OPR	764			
Kirkurd	Peebles	1855	1967	Old RD	764		800	
Kirkwall and St.Ola	Orkney	1657	1854	OPR	21			
Kirkwall and St.Ola Burgh	Orkney	1855	1856	Old RD	21	1	144	
Kirkwall and St.Ola Landward	Orkney	1855	1856	Old RD	21	2	144	
Kirkwall and St.Ola	Orkney	1857	1971	Old RD	21		144	
Kirkwall	Orkney	1972	2003	Old RD	144		144	
Orkney Islands	Orkney Islands	2004					144	
Kirriemuir	Forfar	1716	1854	OPR	299			
Kirriemuir	Angus	1855	1947	Old RD	299		361	
Kirriemuir	Angus	1969	1971	Old RD	299		361	
Kirriemuir	Angus	1972	2003	Old RD	361		361	
Angus	Angus	2004		Old RD	361		361	
Kirriemuir and Cortachy and Clova	Angus	1948	1968	Old RD	299		361	
Knockando	Elgin	1757	1854	OPR	139			
Knockando	Moray	1855	1971	Old RD	139		296	
Knockando	Moray	1972	1973	Old RD	282		296	
Knockbain	Ross & Cromarty	1749	1854	OPR	73			
Knockbain	Ross & Cromarty	1855	1967	Old RD	73		200	
Knoydart	Inverness	1855	1970	Old RD	97	2	237	
Knoydart	Inverness	1971	1971	Old RD	103		237	
Knoydart	Inverness	1972	2001	Old RD	237		238	
Macduff	Banff	1882	1954	Old RD	155	a2	293	
Madderty	Perth	1701	1854	OPR	378			
Madderty	Perth	1855	1960	Old RD	378		394	
Mains	Dundee	1855	1908	Old RD	307	1	350	353
Mains (Mains and Strathmartin)	Forfar	1635	1854	OPR	307			
Mains and Strathmartine	Dundee	1909	1951	Old RD	307		350	353
Makerston	Roxburgh	1692	1854	OPR	797			
Makerstoun	Roxburgh	1855	1967	Old RD	797		821	
Mallaig	Inverness	1971	1971	Old RD	104		238	
Mallaig	Inverness	1972	2001	Old RD	238		238	
Mallaig and Knoydart	Highland Council	2002	2006	Old RD	238		238	
Highland, Mallaig and Knoydart	Highland Council	2007					238	
Manor	Peebles	1663	1854	OPR	766			
Manor	Peebles	1855	1967	Old RD	766		801	
Markinch	Fife	1635	1854	OPR	447			
Markinch	Fife	1855	1898	Old RD	447		420	
Markinch	Fife	1899	1967	Old RD	447	1	420	
Marnoch	Banff	1672	1854	OPR	161			
Marnoch	Banff	1855	1967	Old RD	161		294	
Maryculter	Kincardine	1696	1854	OPR	264			
Maryculter	Kincardine	1855	1967	Old RD	264		340	
Maryhill	Glasgow	1855	1906	Old RD	622	1	601	624
Maryhill	Glasgow	1907	1934	Old RD	644	14	601	624
Maryhill	Glasgow	1935	1955	Old RD	644	12	601	624
Marykirk	Kincardine	1699	1854	OPR	265			
Marykirk	Kincardine	1855	1967	Old RD	265		344	
Maryton	Forfar	1727	1854	OPR	308			
Maryton	Angus	1855	1960	Old RD	308		367	
Mauchline	Ayr	1670	1854	OPR	604			
Mauchline	Ayr	1855	1971	Old RD	604		676	
Mauchline	Ayr	1972	2005	Old RD	676		676	
East Ayrshire	East Ayrshire	2006	2206	Old RD	676		676	
East Ayrshire, Mauchline	East Ayrshire	2007					676	
Maud	Aberdeen	1968	1971	Old RD	205		312	
Maud	Aberdeen	1972	2004	Old RD	312		312	
Aberdeenshire	Aberdeenshire	2005	2006	Old RD	312		312	
Aberdeenshire, Maud	Aberdeenshire	2007		Old RD	312		312	
Maxton	Roxburgh	1689	1854	OPR	798			
Maxton	Roxburgh	1855	1967	Old RD	798		820	
Maybole	Ayr	1712	1854	OPR	605			
Maybole	Ayr	1855	1971	Old RD	605		683	
Maybole	Ayr	1972	2005	Old RD	683		683	
South Ayrshire	South Ayrshire	2006					683	
Mearns	Renfrew	1756	1854	OPR	571			
Mearns	Renfrew	1855	1884	Old RD	571		650	
Megget (Lyne and Megget)	Peebles	1649	1854	OPR	765			
Meggett	Selkirk	1855	1892	Old RD	765	2	811	
Meggett	Selkirk	1893	1930	Old RD	779	2	811	
Meigle	Perth	1727	1854	OPR	379			
Meigle	Perth	1855	1968	Old RD	379		381	
Meldrum	Aberdeen	1937	1967	Old RD	229		320	
Melrose	Roxburgh	1642	1854	OPR	799			
Melrose	Roxburgh	1855	1855	Old RD	799		820	
Melrose	Roxburgh	1856	1872	Old RD	799	1	820	
Melrose	Roxburgh	1873	1891	Old RD	799		820	
Melrose	Roxburgh	1892	1967	Old RD	799	1	820	
Melrose	Roxburgh	1968	1971	Old RD	799		820	
Melrose	Roxburgh	1972	2006	Old RD	820		820	
Scotish Borders, Melrose	Scottish Borders	2007						
Menmuir	Forfar	1701	1854	OPR	309			
Menmuir	Angus	1855	1968	Old RD	309		366	
Mertoun	Berwick	1729	1854	OPR	751			
Mertoun	Berwick	1972	1976	Old RD	793		820	
Mertoun	Berwick	1855	1971	Old RD	751		820	
Methil	Fife	2011					415	
Methick	Aberdeen	1663	1854	OPR	221			
Methlick	Aberdeen	1855	1967	Old RD	221		315	
Methven	Perth	1662	1854	OPR	380			
Methven	Perth	1855	1963	Old RD	380		390	
Methven and Logiealmond	Perth	1964	1968	Old RD	380		390	
Methy (Inverarity and Methy)	Forfar	1710	1854	OPR	292			
Mey	Caithness	1968	1971	Old RD	39		160	
Mey	Caithness	1972	2001	Old RD	160		161	
Mid and South Yell	Shetland	1723	1854	OPR	6		102	
Mid and South Yell	Shetland	1855	2006	Old RD	102		102	
Shetland Islands	Shetland	2007					102	
Mid Calder	Edinburgh (Midlothian)	1604	1854	OPR	694			
Midcalder	West Lothian	1855	1930	Old RD	694		770	
Middlebie	Dumfries	1744	1854	OPR	841			
Middlebie	Dumfries	1855	1897	Old RD	841		839	
Middlebie, Northern District	Dumfries	1898	1968	Old RD	841	1	839	
Middlebie, Southern District	Dumfries	1898	1968	Old RD	841	2	839	
Midlothian	Midlothian	2007					762	
Midmar	Aberdeen	1717	1854	OPR	222			
Midmar	Aberdeen	1855	1863	Old RD	222		327	
Midmar	Aberdeen	1864	1967	Old RD	222	a	327	
Migvie (Tarland and Migvie)	Aberdeen	1764	1854	OPR	242			
Millbrex	Aberdeen	1864	1963	Old RD	222	b	314	
Milnathort	Fife	1972	2003	Old RD	450		450	
Perth and Kinross , Milnathort	Perth and Kinross	2004	2012	Old RD	450		452	
Milngavie	Dumbarton	1921	1968	Old RD	500	2	507	
Milton	Glasgow	1855	1874	Old RD	644	7	601	624
Milton	Glasgow	1875	1906	Old RD	644	8	601	624
Milton	Glasgow	1907	1934	Old RD	644	9	601	624
Milton	Glasgow	1935	1955	Old RD	644	10	601	624
Milton	Glasgow	1956	1963	Old RD	644	5	601	624
Minginish	Inverness	1898	1970	Old RD	109	2	257	
Minnigaff	Kirkcudbright	1694	1854	OPR	876			
Minnigaff	Kirkcudbright	1855	1971	Old RD	876		872	
Minnigaff	Kirkcudbright	1972	1989	Old RD	855		872	
Minto	Roxburgh	1703	1854	OPR	800			
Minto	Roxburgh	1855	1967	Old RD	800		823	
Mochrum	Wigtown	1720	1854	OPR	892			
Mochrum	Wigtown	1855	1971	Old RD	892		873	
Mochrum	Wigtown	1972	2004	Old RD	873		873	
Dumfries and Galloway	Dumfries and Galloway	2005	2006	Old RD	873		873	
Dumfries and Galloway, Mochrum	Dumfries and Galloway	2007					873	
Moffat	Dumfries	1709	1854	OPR	842			
Moffat	Dumfries	1855	1971	Old RD	842		836	
Moffat	Dumfries	1972	2004	Old RD	836		836	
Dumfries and Galloway	Dumfries and Galloway	2005	2006	Old RD	836		836	
Dumfries and Galloway, Moffat	Dumfries and Galloway	2007					836	
Moneydie	Perth	1655	1854	OPR	381			
Moneydie	Perth	1855	1933	Old RD	381		390	
Monifieth	Forfar	1560	1854	OPR	310			
Monifieth	Dundee	1855	1911	Old RD	310		350	353
Monifieth	Dundee	1923	1971	Old RD	310		350	353
Monifieth	Dundee	1972	1984	Old RD	372		350	353
Monifieth East	Dundee	1912	1922	Old RD	310	1	350	353
Monifieth West	Dundee	1912	1922	Old RD	310	2	350	353
Monikie	Forfar	1613	1854	OPR	311			
Monikie	Angus	1855	1968	Old RD	311		350	353
Monimail	Fife	1656	1854	OPR	448			
Monimail	Fife	1855	1967	Old RD	448		417	
Monkton and Prestwick	Ayr	1702	1854	OPR	606			
Monkton and Prestwick	Ayr	1855	1968	Old RD	606		675	
Monquhitter	Aberdeen	1670	1854	OPR	223			
Monquhitter	Aberdeen	1855	1967	Old RD	223		314	
Montrose	Forfar	1615	1854	OPR	312			
Montrose Burgh	Angus	1855	1856	Old RD	312	1	367	
Montrose Landward	Angus	1855	1856	Old RD	312	2	367	
Montrose	Angus	1857	1960	Old RD	312		367	
Montrose, Dun and Maryton	Angus	1960	1962	Old RD	312		367	
Montrose	Angus	1963	1971	Old RD	312		367	
Montrose	Angus	1972	2003	Old RD	367		367	
Angus	Angus	2004		Old RD	367		367	
Monymusk	Aberdeen	1678	1854	OPR	224			
Monymusk	Aberdeen	1855	1967	Old RD	224		326	
Monzie	Perth	1855	1891	Old RD	382		394	
Monzie (Perth)	Perth	1700	1854	OPR	382			
Monzievaird	Perth	1697	1854	OPR	383			
Monzievaird and Strowan	Perth	1855	1968	Old RD	383		394	
Moonzie	Fife	1855	1931	Old RD	449		417	
Moonzie (Fife)	Fife	1713	1854	OPR	449			
Moray	Moray	2006		Old RD	280		280	
Mordington	Berwick	1721	1854	OPR	752			
Mordington	Berwick	1855	1966	Old RD	752		782	
Morebattle	Roxburgh	1726	1854	OPR	801			
Morebattle	Roxburgh	1855	1947	Old RD	801		821	
Morebattle and Linton	Roxburgh	1948	1967	Old RD	801		821	
Morham	Haddington (East Lothian)	1712	1854	OPR	712			
Morham	Roxburgh	1855	1967	Old RD	712		722	
Morningside	Edinburgh	1903	1919	Old RD	685	6	734	
Morningside	Edinburgh	1920	1971	Old RD	685	7	734	
Morningside	Edinburgh	1972	1994	Old RD	744		734	
Mortlach	Banff	1741	1854	OPR	162			
Mortlach	Banff	1855	1967	Old RD	162		297	
Morton	Dumfries	1692	1854	OPR	843			
Morton	Dumfries	1855	1968	Old RD	843		833	
Morvern	Argyll	1803	1854	OPR	528			
Morvern	Argyll	1855	1971	Old RD	528		523	
Morvern	Highland	1972	2006	Old RD	523		523	
Motherwell and Wishaw	Lanark	1968	1971	Old RD	628		570	
Motherwell and Wishaw	Lanark	1972	2006	Old RD	570		570	
North Lanarkshire, Motherwell and Wishaw	North Lanarkshire	2007					570	
Moulin	Perth	1740	1854	OPR	384			
Moulin	Perth	1855	1881	Old RD	384		383	
Moulin	Perth	1882	1953	Old RD	384	1	383	
Mousewald	Dumfries	1751	1854	OPR	844			
Mouswald	Dumfries	1855	1968	Old RD	844		834	
Moy and Dalarossie	Inverness	1788	1854	OPR	105			
Moy and Dalarossie	Inverness	1855	1970	Old RD	105		240	
Muckairn	Argyll	1746	1854	OPR	529			
Muckairn	Argyll	1855	1971	Old RD	529		526	
Muckhart	Perth	1698	1854	OPR	385			
Muckhart	Perth	1855	1954	Old RD	385		396	
Muckhart and Glendevon	Perth	1955	1971	Old RD	385		396	
Muckhart and Glendevon	Perth	1972					396	
Muiravonside	Stirling	1689	1854	OPR	486			
Muiravonside	Stirling	1855	1957	Old RD	486		485	
Muirkirk	Ayr	1659	1854	OPR	607			
Muirkirk	Ayr	1855	1971	Old RD	607		678	
Muirkirk	Ayr	1972	2005	Old RD	678		678	
East Ayrshire	East Ayrshire	2006	2006	Old RD	678		678	
East Ayrshire, Muirkirk	East Ayrshire	2007					678	
Murroes	Forfar	1698	1854	OPR	313			
Murroes	Angus	1855	1968	Old RD	313		350	353
Muthill	Perth	1676	1854	OPR	386	a		
Muthill	Perth	1855	1859	Old RD	386		394	
Muthill	Perth	1860	1968	Old RD	386	a	394	
Nairn	Nairn	1705	1854	OPR	123			
Nairn Burgh	Nairn	1855	1855	Old RD	123	1	270	
Nairn Landward	Nairn	1855	1855	Old RD	123	2	270	
Nairn	Nairn	1856	1971	Old RD	123		270	
Nairn	Nairn	1972	2006	Old RD	270		270	
Highland, Nairn	Highland Council	2007					270	
Navar (Lethnott and Navar)	Forfar	1728	1854	OPR	300			
Neilston	Renfrew	1688	1854	OPR	572			
Neilston	Renfrew	1855	1866	Old RD	572		649	
Neilston	Renfrew	1867	1968	Old RD	572	1	649	
Nenthorn	Berwick	1702	1854	OPR	753			
Nenthorn	Berwick	1855	1966	Old RD	753		791	
Nesting	Shetland	1783	1854	OPR	7			
Nesting	Shetland	1855	1971	Old RD	7	1	107	
Nesting	Shetland	1972	2006	Old RD	107		107	
Shetland Islands	Shetland	2007					107	
Nethybridge	Inverness	1971	1971	Old RD	90		232	
Nethybridge	Inverness	1972	2001	Old RD	232		283	
Nevay (Eassie and Nevay)	Forfar	1728	1854	OPR	284			
New Abbey	Kirkcudbright	1691	1854	OPR	877			
New Abbey	Kirkcudbright	1855	1971	Old RD	877		861	
New Abbey	Kirkcudbright	1972	2001	Old RD	861		834	
New Deer	Aberdeen	1684	1854	OPR	225			
New Kilpatrick (New or East Kilpatrick)	Dumbarton	1691	1854	OPR	500			
New Luce	Wigtown	1694	1854	OPR	893			
New Machar	Aberdeen	1676	1854	OPR	227			
New Monkland	Lanark	1693	1854	OPR	651			
New Spynie	Elgin	1709	1854	OPR	136			
New-Byth	Aberdeen	1872	1879	Old RD	210	2	314	
New-Byth	Aberdeen	1880	1967	Old RD	210	a2	314	
New Cumnock	Ayr	1706	1854	OPR	608			
New-Cumnock	Ayr	1855	1971	Old RD	608		685	
New-Cumnock	Ayr	1972	2005	Old RD	685		685	
East Ayrshire	East Ayrshire	2006	2006	Old RD	685		685	
East Ayrshire, New Cumnock	East Ayrshire	2007					685	
New-Deer	Aberdeen	1855	1967	Old RD	225		312	
New-Galloway	Kirkcudbright	1855	1856	Old RD	868	1	850	
New-Kilpatrick (or East)	Dumbarton	1855	1920	Old RD	500		507	
New-Kilpatrick (or East)	Dumbarton	1921	1968	Old RD	500	1	507	
New-Kilpatrick	Dumbarton	1969	1971	Old RD	500		507	
New-Kilpatrick	Dumbarton	1972	2006	Old RD	507		507	
West Dunbartonshire, New-Kilpatrick	West Dunbartonshire	2007					507	
New-Luce	Wigtown	1855	1970	Old RD	893		870	
New-Machar	Aberdeen	1855	1858	Old RD	227		321	
New-Machar	Aberdeen	1859	1967	Old RD	227	a	321	
New-Monkland	Lanark	1895	1967	Old RD	651		564	
New-Monkland, Burgh of Airdrie	Lanark	1855	1894	Old RD	651	1	564	
New-Monkland, Landward	Lanark	1855	1894	Old RD	651	2	564	
New-Pitsligo	Aberdeen	1859	1967	Old RD	227	b	331	
New-Spynie (later Spynie)	Moray	1860	1919	Old RD	136		280	
Newbattle	Edinburgh (Midlothian)	1618	1854	OPR	695			
Newbattle	Midlothian	1855	1897	Old RD	695		762	
Newbattle	Midlothian	1898	1920	Old RD	695	a	762	
Newbattle	Midlothian	1921	1971	Old RD	695		762	
Newbattle	Midlothian	1972	1984	Old RD	763		762	
Newburgh	Fife	1654	1854	OPR	450			
Newburgh Burgh	Fife	1855	1855	Old RD	450	1	416	
Newburgh Landward	Fife	1855	1855	Old RD	450	2	416	
Newburgh	Fife	1856	1931	Old RD	450		416	
Newburgh and Abdie	Fife	1932	1967	Old RD	450		416	
Newburgh	Fife	1968	1971	Old RD	450		416	
Newburgh	Fife	1972	2002	Old RD	416		416	
Fife	Fife	2003	2006	Old RD	416		416	
Fife, Newburgh	Fife	2007	2008	Old RD	416			
Newburn	Fife	1628	1854	OPR	451			
Newburn	Fife	1855	1967	Old RD	451			
Newcraighall	Midlothian	1898	1920	Old RD	695	b	746	
Newcraighall	Midlothian	1921	1929	Old RD	685	16	746	
Newcraighall	Midlothian	1930	1932	Old RD	685	15	746	
Newhills	Aberdeen	1700	1854	OPR	226			
Newhills	Aberdeen	1855	1967	Old RD	226		321	
Newington	Edinburgh	1859	1919	Old RD	685	5	734	
Newington	Edinburgh	1920	1971	Old RD	685	6	734	
Newington	Edinburgh	1972	1994	Old RD	746		734	
Newington and Grange	Edinburgh	1855	1858	Old RD	685	2	746	
Newlands	Peebles	1677	1854	OPR	767			
Newlands	Peebles	1855	1967	Old RD	767		800	
Newmilns	Ayr	1906	1969	Old RD	603	1	668	
Newmilns	Ayr	1970	1971	Old RD	609		668	
Newmilns	Ayr	1972	2000	Old RD	668		670	
